# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.216667,-0.636984,-0.000000,0.000000,-0.997334,1.979423,-1.200723,0.296103,-0.026101,0.371697,-0.000000,0.000000,-3.117948,3.835446,-1.768310,0.363772,-0.028262,0.399071,0.000000,-0.000000,0.031274,-0.057407,0.036010,-0.009115,0.000816,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,-0.411810,-0.747019,0.380720,-0.466267,1.135697,-0.710248,0.170993,-0.014530,0.517850,-0.244290,-0.727335,-0.488290,0.916883,-0.364387,0.057585,-0.003279,0.504545,0.095883,-0.015098,0.008010,0.007679,-0.008164,0.002511,-0.000257,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.242183,-1.125630,-0.488197,0.032978,1.144978,-0.701670,0.151701,-0.011372,0.734015,0.485816,-1.036023,-0.350174,0.024654,0.304411,-0.119259,0.012719,0.801433,0.098655,-0.001137,-0.027723,0.036507,-0.018501,0.004187,-0.000354,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,1.133836,-1.143915,-1.250339,0.531026,0.514881,-0.300726,0.051016,-0.002622,0.605730,1.389402,-1.104209,-0.262378,-0.183102,0.339662,-0.107447,0.010297,1.098418,0.094281,0.004166,-0.011592,0.010086,-0.004210,0.000870,-0.000072,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.920019,-0.057806,-1.289383,0.172604,0.205047,0.017321,-0.034944,0.005053,-0.048334,1.415061,-0.038724,-0.413785,-0.486841,0.459723,-0.122565,0.010891,1.397400,0.092538,-0.003664,-0.006704,0.019704,-0.014210,0.004081,-0.000414,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
3.216667,0.350918,0.553739,-0.702881,0.276410,-0.872277,0.744490,-0.224416,0.022787,-0.437762,0.793817,0.685384,0.111347,-1.309290,0.865840,-0.215210,0.018937,1.696450,0.101697,-0.013068,-0.057309,0.105760,-0.063324,0.015719,-0.001406,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
2.420000,-0.449845,0.000000,0.000000,0.015921,0.000501,-0.013312,0.006457,-0.000890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.900370,-0.000000,0.000000,-0.333909,-0.070087,0.195370,-0.069222,0.007538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.447880,-0.011331,0.016171,0.002389,-0.021829,0.017371,-0.005356,0.000584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.739989,-0.210542,0.328063,-0.143322,-0.035674,0.012813,0.015301,-0.004238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.445667,0.003784,-0.009711,-0.009146,0.022301,-0.014090,0.003797,-0.000381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973616,0.694763,0.334209,-0.489018,-0.178732,0.341921,-0.129950,0.015988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.420000,-0.450045,-0.000416,0.000341,0.000776,-0.000212,0.000237,-0.000262,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.600704,-0.012049,-0.024873,0.163023,-0.078642,-0.152135,0.100306,-0.016002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
